id,visitors
air_064e203265ee5753_2017-04-30,24.5627
air_064e203265ee5753_2017-05-01,14.6761
air_064e203265ee5753_2017-05-02,18.6543
air_064e203265ee5753_2017-05-03,18.0000
air_064e203265ee5753_2017-05-04,23.5676
air_064e203265ee5753_2017-05-05,29.6481
air_064e203265ee5753_2017-05-06,27.3979
air_064e203265ee5753_2017-05-07,24.5627
air_064e203265ee5753_2017-05-08,14.6761
air_064e203265ee5753_2017-05-09,18.6543
air_064e203265ee5753_2017-05-10,8.1443
air_064e203265ee5753_2017-05-11,20.1309
air_064e203265ee5753_2017-05-12,20.1322
air_064e203265ee5753_2017-05-13,27.3979
air_064e203265ee5753_2017-05-14,24.5627
air_064e203265ee5753_2017-05-15,14.6761
air_064e203265ee5753_2017-05-16,18.6543
air_064e203265ee5753_2017-05-17,8.1443
air_064e203265ee5753_2017-05-18,20.1309
air_064e203265ee5753_2017-05-19,20.1322
air_064e203265ee5753_2017-05-20,27.3979
air_064e203265ee5753_2017-05-21,24.5627
air_064e203265ee5753_2017-05-22,14.6761
air_064e203265ee5753_2017-05-23,18.6543
air_064e203265ee5753_2017-05-24,8.1443
air_064e203265ee5753_2017-05-25,20.1309
air_064e203265ee5753_2017-05-26,20.1322
air_064e203265ee5753_2017-05-27,27.3979
air_064e203265ee5753_2017-05-28,24.5627
air_064e203265ee5753_2017-05-29,14.6761
air_064e203265ee5753_2017-05-30,18.6543
air_064e203265ee5753_2017-05-31,8.1443
air_066f0221b8a4d533_2017-04-23,4.7553
air_066f0221b8a4d533_2017-04-24,8.3616
air_066f0221b8a4d533_2017-04-25,7.5245
air_066f0221b8a4d533_2017-04-26,6.3179
air_066f0221b8a4d533_2017-04-27,8.9087
air_066f0221b8a4d533_2017-04-28,18.7356
air_066f0221b8a4d533_2017-04-29,25.7512
air_066f0221b8a4d533_2017-04-30,4.7553
air_066f0221b8a4d533_2017-05-01,8.3616
air_066f0221b8a4d533_2017-05-02,7.5245
air_066f0221b8a4d533_2017-05-03,6.0000
air_066f0221b8a4d533_2017-05-04,18.6048
air_066f0221b8a4d533_2017-05-05,23.0693
air_066f0221b8a4d533_2017-05-06,25.7512
air_066f0221b8a4d533_2017-05-07,4.7553
air_066f0221b8a4d533_2017-05-08,8.3616
air_066f0221b8a4d533_2017-05-09,7.5245
air_066f0221b8a4d533_2017-05-10,6.3179
air_066f0221b8a4d533_2017-05-11,7.9087
air_066f0221b8a4d533_2017-05-12,16.5356
air_066f0221b8a4d533_2017-05-13,25.7512
air_066f0221b8a4d533_2017-05-14,4.7553
air_066f0221b8a4d533_2017-05-15,8.3616
air_066f0221b8a4d533_2017-05-16,7.5245
air_066f0221b8a4d533_2017-05-17,6.3179
air_066f0221b8a4d533_2017-05-18,7.9087
air_066f0221b8a4d533_2017-05-19,16.5356
air_066f0221b8a4d533_2017-05-20,25.7512
air_066f0221b8a4d533_2017-05-21,4.7553
air_066f0221b8a4d533_2017-05-22,8.3616
air_066f0221b8a4d533_2017-05-23,7.5245
air_066f0221b8a4d533_2017-05-24,6.3179
air_066f0221b8a4d533_2017-05-25,7.9087
air_066f0221b8a4d533_2017-05-26,16.5356
air_066f0221b8a4d533_2017-05-27,25.7512
air_066f0221b8a4d533_2017-05-28,4.7553
air_066f0221b8a4d533_2017-05-29,8.3616
air_066f0221b8a4d533_2017-05-30,7.5245
air_066f0221b8a4d533_2017-05-31,6.3179
air_06f95ac5c33aca10_2017-04-23,9.5963
air_06f95ac5c33aca10_2017-04-24,2.0000
air_06f95ac5c33aca10_2017-04-25,30.7398
air_06f95ac5c33aca10_2017-04-26,29.5271
air_06f95ac5c33aca10_2017-04-27,30.8743
air_06f95ac5c33aca10_2017-04-28,37.2299
air_06f95ac5c33aca10_2017-04-29,18.5614
air_06f95ac5c33aca10_2017-04-30,9.5963
air_06f95ac5c33aca10_2017-05-01,2.0000
air_06f95ac5c33aca10_2017-05-02,30.7398
air_06f95ac5c33aca10_2017-05-03,22.9868
air_06f95ac5c33aca10_2017-05-04,13.5528
air_06f95ac5c33aca10_2017-05-05,9.0022
air_06f95ac5c33aca10_2017-05-06,18.5614
air_06f95ac5c33aca10_2017-05-07,9.5963
air_06f95ac5c33aca10_2017-05-08,2.0000
air_06f95ac5c33aca10_2017-05-09,30.7398
air_06f95ac5c33aca10_2017-05-10,29.5271
air_06f95ac5c33aca10_2017-05-11,30.8743
air_06f95ac5c33aca10_2017-05-12,37.2299
air_06f95ac5c33aca10_2017-05-13,18.5614
air_06f95ac5c33aca10_2017-05-14,9.5963
air_06f95ac5c33aca10_2017-05-15,2.0000
air_06f95ac5c33aca10_2017-05-16,30.7398
air_06f95ac5c33aca10_2017-05-17,29.5271
air_06f95ac5c33aca10_2017-05-18,30.8743
air_06f95ac5c33aca10_2017-05-19,37.2299
air_06f95ac5c33aca10_2017-05-20,18.5614
air_06f95ac5c33aca10_2017-05-21,9.5963
air_06f95ac5c33aca10_2017-05-22,2.0000
air_06f95ac5c33aca10_2017-05-23,30.7398
air_06f95ac5c33aca10_2017-05-24,29.5271
air_06f95ac5c33aca10_2017-05-25,30.8743
air_06f95ac5c33aca10_2017-05-26,37.2299
air_06f95ac5c33aca10_2017-05-27,18.5614
air_06f95ac5c33aca10_2017-05-28,9.5963
air_06f95ac5c33aca10_2017-05-29,2.0000
air_06f95ac5c33aca10_2017-05-30,30.7398
air_06f95ac5c33aca10_2017-05-31,29.5271
air_0728814bd98f7367_2017-04-23,8.9757
air_0728814bd98f7367_2017-04-24,6.0986
air_0728814bd98f7367_2017-04-25,8.1762
air_0728814bd98f7367_2017-04-26,5.4858
air_0728814bd98f7367_2017-04-27,3.0915
air_0728814bd98f7367_2017-04-28,5.9372
air_0728814bd98f7367_2017-04-29,16.0828
air_0728814bd98f7367_2017-04-30,8.9757
air_0728814bd98f7367_2017-05-01,6.0986
air_0728814bd98f7367_2017-05-02,8.1762
air_0728814bd98f7367_2017-05-03,10.0011
air_0728814bd98f7367_2017-05-04,3.0414
air_0728814bd98f7367_2017-05-05,15.9990
air_0728814bd98f7367_2017-05-06,16.0828
air_0728814bd98f7367_2017-05-07,8.9757
air_0728814bd98f7367_2017-05-08,6.0986
air_0728814bd98f7367_2017-05-09,8.1762
air_0728814bd98f7367_2017-05-10,5.4858
air_0728814bd98f7367_2017-05-11,3.0915
air_0728814bd98f7367_2017-05-12,5.9372
air_0728814bd98f7367_2017-05-13,16.0828
air_0728814bd98f7367_2017-05-14,8.9757
air_0728814bd98f7367_2017-05-15,6.0986
air_0728814bd98f7367_2017-05-16,8.1762
air_0728814bd98f7367_2017-05-17,5.4858
air_0728814bd98f7367_2017-05-18,3.0915
air_0728814bd98f7367_2017-05-19,5.9372
air_0728814bd98f7367_2017-05-20,16.0828
air_0728814bd98f7367_2017-05-21,8.9757
air_0728814bd98f7367_2017-05-22,6.0986
air_0728814bd98f7367_2017-05-23,8.1762
air_0728814bd98f7367_2017-05-24,5.4858
air_0728814bd98f7367_2017-05-25,3.0915
air_0728814bd98f7367_2017-05-26,5.9372
air_0728814bd98f7367_2017-05-27,16.0828
air_0728814bd98f7367_2017-05-28,8.9757
air_0728814bd98f7367_2017-05-29,6.0986
air_0728814bd98f7367_2017-05-30,8.1762
air_0728814bd98f7367_2017-05-31,5.4858
air_0768ab3910f7967f_2017-04-23,20.1932
air_0768ab3910f7967f_2017-04-24,5.5561
air_0768ab3910f7967f_2017-04-25,8.3342
air_0768ab3910f7967f_2017-04-26,4.6255
air_0768ab3910f7967f_2017-04-27,9.4785
air_0768ab3910f7967f_2017-04-28,15.9628
air_0768ab3910f7967f_2017-04-29,42.5631
air_0768ab3910f7967f_2017-04-30,20.1932
air_0768ab3910f7967f_2017-05-01,5.5561
air_0768ab3910f7967f_2017-05-02,8.3342
air_0768ab3910f7967f_2017-05-03,25.0138
air_0768ab3910f7967f_2017-05-04,13.2867
air_0768ab3910f7967f_2017-05-05,40.9952
air_0768ab3910f7967f_2017-05-06,42.5631
air_0768ab3910f7967f_2017-05-07,20.1932
air_0768ab3910f7967f_2017-05-08,5.5561
air_0768ab3910f7967f_2017-05-09,8.3342
air_0768ab3910f7967f_2017-05-10,4.6255
air_0768ab3910f7967f_2017-05-11,9.4785
air_0768ab3910f7967f_2017-05-12,15.9628
air_0768ab3910f7967f_2017-05-13,42.5631
air_0768ab3910f7967f_2017-05-14,20.1932
air_0768ab3910f7967f_2017-05-15,5.5561
air_0768ab3910f7967f_2017-05-16,8.3342
air_0768ab3910f7967f_2017-05-17,4.6255
air_0768ab3910f7967f_2017-05-18,9.4785
air_0768ab3910f7967f_2017-05-19,15.9628
air_0768ab3910f7967f_2017-05-20,42.5631
air_0768ab3910f7967f_2017-05-21,20.1932
air_0768ab3910f7967f_2017-05-22,5.5561
air_0768ab3910f7967f_2017-05-23,8.3342
air_0768ab3910f7967f_2017-05-24,4.6255
air_0768ab3910f7967f_2017-05-25,9.4785
air_0768ab3910f7967f_2017-05-26,15.9628
air_0768ab3910f7967f_2017-05-27,42.5631
air_0768ab3910f7967f_2017-05-28,20.1932
air_0768ab3910f7967f_2017-05-29,5.5561
air_0768ab3910f7967f_2017-05-30,8.3342
air_0768ab3910f7967f_2017-05-31,4.6255
air_07b314d83059c4d2_2017-04-23,53.5968
air_07b314d83059c4d2_2017-04-24,26.1290
air_07b314d83059c4d2_2017-04-25,28.0641
air_07b314d83059c4d2_2017-04-26,33.8796
air_07b314d83059c4d2_2017-04-27,31.3790
air_07b314d83059c4d2_2017-04-28,33.4886
air_07b314d83059c4d2_2017-04-29,55.7475
air_07b314d83059c4d2_2017-04-30,53.5968
air_07b314d83059c4d2_2017-05-01,26.1290
air_07b314d83059c4d2_2017-05-02,28.0641
air_07b314d83059c4d2_2017-05-03,62.0000
air_07b314d83059c4d2_2017-05-04,31.5444
air_07b314d83059c4d2_2017-05-05,85.4800
air_07b314d83059c4d2_2017-05-06,55.7475
air_07b314d83059c4d2_2017-05-07,53.5968
air_07b314d83059c4d2_2017-05-08,26.1290
air_07b314d83059c4d2_2017-05-09,28.0641
air_07b314d83059c4d2_2017-05-10,33.8796
air_07b314d83059c4d2_2017-05-11,31.3790
air_07b314d83059c4d2_2017-05-12,33.4886
air_07b314d83059c4d2_2017-05-13,55.7475
air_07b314d83059c4d2_2017-05-14,53.5968
air_07b314d83059c4d2_2017-05-15,26.1290
air_07b314d83059c4d2_2017-05-16,28.0641
air_07b314d83059c4d2_2017-05-17,33.8796
air_07b314d83059c4d2_2017-05-18,31.3790
air_07b314d83059c4d2_2017-05-19,33.4886
air_07b314d83059c4d2_2017-05-20,55.7475
air_07b314d83059c4d2_2017-05-21,53.5968
air_07b314d83059c4d2_2017-05-22,26.1290
air_07b314d83059c4d2_2017-05-23,28.0641
air_07b314d83059c4d2_2017-05-24,33.8796
air_07b314d83059c4d2_2017-05-25,31.3790
air_07b314d83059c4d2_2017-05-26,33.4886
air_07b314d83059c4d2_2017-05-27,55.7475
air_07b314d83059c4d2_2017-05-28,53.5968
air_07b314d83059c4d2_2017-05-29,26.1290
air_07b314d83059c4d2_2017-05-30,28.0641
air_07b314d83059c4d2_2017-05-31,33.8796
air_07bb665f9cdfbdfb_2017-04-23,15.2264
air_07bb665f9cdfbdfb_2017-04-24,33.9131
air_07bb665f9cdfbdfb_2017-04-25,19.2722
air_07bb665f9cdfbdfb_2017-04-26,16.1852
air_07bb665f9cdfbdfb_2017-04-27,27.4472
air_07bb665f9cdfbdfb_2017-04-28,25.8975
air_07bb665f9cdfbdfb_2017-04-29,33.2160
air_07bb665f9cdfbdfb_2017-04-30,15.2264
air_07bb665f9cdfbdfb_2017-05-01,33.9131
air_07bb665f9cdfbdfb_2017-05-02,19.2722
air_07bb665f9cdfbdfb_2017-05-03,25.0072
air_07bb665f9cdfbdfb_2017-05-04,12.2598
air_07bb665f9cdfbdfb_2017-05-05,17.6796
air_07bb665f9cdfbdfb_2017-05-06,33.2160
air_07bb665f9cdfbdfb_2017-05-07,15.2264
air_07bb665f9cdfbdfb_2017-05-08,33.9131
air_07bb665f9cdfbdfb_2017-05-09,19.2722
air_07bb665f9cdfbdfb_2017-05-10,16.1852
air_07bb665f9cdfbdfb_2017-05-11,27.4472
air_07bb665f9cdfbdfb_2017-05-12,25.8975
air_07bb665f9cdfbdfb_2017-05-13,33.2160
air_07bb665f9cdfbdfb_2017-05-14,15.2264
air_07bb665f9cdfbdfb_2017-05-15,33.9131
air_07bb665f9cdfbdfb_2017-05-16,19.2722
air_07bb665f9cdfbdfb_2017-05-17,16.1852
air_07bb665f9cdfbdfb_2017-05-18,27.4472
air_07bb665f9cdfbdfb_2017-05-19,25.8975
air_07bb665f9cdfbdfb_2017-05-20,33.2160
air_07bb665f9cdfbdfb_2017-05-21,15.2264
air_07bb665f9cdfbdfb_2017-05-22,33.9131
air_07bb665f9cdfbdfb_2017-05-23,19.2722
air_07bb665f9cdfbdfb_2017-05-24,16.1852
air_07bb665f9cdfbdfb_2017-05-25,27.4472
air_07bb665f9cdfbdfb_2017-05-26,25.8975
air_07bb665f9cdfbdfb_2017-05-27,33.2160
air_07bb665f9cdfbdfb_2017-05-28,15.2264
air_07bb665f9cdfbdfb_2017-05-29,33.9131
air_07bb665f9cdfbdfb_2017-05-30,19.2722
air_07bb665f9cdfbdfb_2017-05-31,16.1852
air_082908692355165e_2017-04-23,5.9750
air_082908692355165e_2017-04-24,55.4410
air_082908692355165e_2017-04-25,59.7734
air_082908692355165e_2017-04-26,56.8279
air_082908692355165e_2017-04-27,45.6135
air_082908692355165e_2017-04-28,49.8714
air_082908692355165e_2017-04-29,17.0010
air_082908692355165e_2017-04-30,5.9750
air_082908692355165e_2017-05-01,54.2410
air_082908692355165e_2017-05-02,59.7734
air_082908692355165e_2017-05-03,14.0050
air_082908692355165e_2017-05-04,27.1247
air_082908692355165e_2017-05-05,38.9814
air_082908692355165e_2017-05-06,17.0010
air_082908692355165e_2017-05-07,5.9750
air_082908692355165e_2017-05-08,54.2410
air_082908692355165e_2017-05-09,59.7734
air_082908692355165e_2017-05-10,54.0279
air_082908692355165e_2017-05-11,45.6135
air_082908692355165e_2017-05-12,49.8714
air_082908692355165e_2017-05-13,17.0010
air_082908692355165e_2017-05-14,5.9750
air_082908692355165e_2017-05-15,54.2410
air_082908692355165e_2017-05-16,59.7734
air_082908692355165e_2017-05-17,54.0279
air_082908692355165e_2017-05-18,45.6135
air_082908692355165e_2017-05-19,49.8714
air_082908692355165e_2017-05-20,17.0010
air_082908692355165e_2017-05-21,5.9750
air_082908692355165e_2017-05-22,54.2410
air_082908692355165e_2017-05-23,59.7734
air_082908692355165e_2017-05-24,54.0279
air_082908692355165e_2017-05-25,45.6135
air_082908692355165e_2017-05-26,49.8714
air_082908692355165e_2017-05-27,17.0010
air_082908692355165e_2017-05-28,5.9750
air_082908692355165e_2017-05-29,54.2410
air_082908692355165e_2017-05-30,59.7734
air_082908692355165e_2017-05-31,54.0279
air_083ddc520ea47e1e_2017-04-23,19.9593
air_083ddc520ea47e1e_2017-04-24,6.8158
air_083ddc520ea47e1e_2017-04-25,1.0000
air_083ddc520ea47e1e_2017-04-26,1.5347
air_083ddc520ea47e1e_2017-04-27,8.2673
air_083ddc520ea47e1e_2017-04-28,8.1251
air_083ddc520ea47e1e_2017-04-29,14.5093
air_083ddc520ea47e1e_2017-04-30,19.9593
air_083ddc520ea47e1e_2017-05-01,6.8158
air_083ddc520ea47e1e_2017-05-02,1.0000
air_083ddc520ea47e1e_2017-05-03,11.0000
air_083ddc520ea47e1e_2017-05-04,6.2171
air_083ddc520ea47e1e_2017-05-05,11.0260
air_083ddc520ea47e1e_2017-05-06,14.5093
air_083ddc520ea47e1e_2017-05-07,19.9593
air_083ddc520ea47e1e_2017-05-08,6.8158
air_083ddc520ea47e1e_2017-05-09,1.0000
air_083ddc520ea47e1e_2017-05-10,1.5347
air_083ddc520ea47e1e_2017-05-11,8.2673
air_083ddc520ea47e1e_2017-05-12,8.1251
air_083ddc520ea47e1e_2017-05-13,14.5093
air_083ddc520ea47e1e_2017-05-14,19.9593
air_083ddc520ea47e1e_2017-05-15,6.8158
air_083ddc520ea47e1e_2017-05-16,1.0000
air_083ddc520ea47e1e_2017-05-17,1.5347
air_083ddc520ea47e1e_2017-05-18,8.2673
air_083ddc520ea47e1e_2017-05-19,8.1251
air_083ddc520ea47e1e_2017-05-20,14.5093
air_083ddc520ea47e1e_2017-05-21,19.9593
air_083ddc520ea47e1e_2017-05-22,6.8158
air_083ddc520ea47e1e_2017-05-23,1.0000
air_083ddc520ea47e1e_2017-05-24,1.5347
air_083ddc520ea47e1e_2017-05-25,8.2673
air_083ddc520ea47e1e_2017-05-26,8.1251
air_083ddc520ea47e1e_2017-05-27,14.5093
air_083ddc520ea47e1e_2017-05-28,19.9593
air_083ddc520ea47e1e_2017-05-29,6.8158
air_083ddc520ea47e1e_2017-05-30,1.0000
air_083ddc520ea47e1e_2017-05-31,1.5347
air_0845d8395f30c6bb_2017-04-23,18.8529
air_0845d8395f30c6bb_2017-04-24,10.9035
air_0845d8395f30c6bb_2017-04-25,13.2979
air_0845d8395f30c6bb_2017-04-26,21.5558
air_0845d8395f30c6bb_2017-04-27,15.1657
air_0845d8395f30c6bb_2017-04-28,27.7885
air_0845d8395f30c6bb_2017-04-29,35.2626
air_0845d8395f30c6bb_2017-04-30,18.8529
air_0845d8395f30c6bb_2017-05-01,10.9035
air_0845d8395f30c6bb_2017-05-02,13.2979
air_0845d8395f30c6bb_2017-05-03,21.0000
air_0845d8395f30c6bb_2017-05-04,43.0006
air_0845d8395f30c6bb_2017-05-05,37.9401
air_0845d8395f30c6bb_2017-05-06,35.2626
air_0845d8395f30c6bb_2017-05-07,18.8529
air_0845d8395f30c6bb_2017-05-08,10.9035
air_0845d8395f30c6bb_2017-05-09,13.2979
air_0845d8395f30c6bb_2017-05-10,21.5558
air_0845d8395f30c6bb_2017-05-11,15.1657
air_0845d8395f30c6bb_2017-05-12,27.7885
air_0845d8395f30c6bb_2017-05-13,35.2626
air_0845d8395f30c6bb_2017-05-14,18.8529
air_0845d8395f30c6bb_2017-05-15,10.9035
air_0845d8395f30c6bb_2017-05-16,13.2979
air_0845d8395f30c6bb_2017-05-17,21.5558
air_0845d8395f30c6bb_2017-05-18,15.1657
air_0845d8395f30c6bb_2017-05-19,27.7885
air_0845d8395f30c6bb_2017-05-20,35.2626
air_0845d8395f30c6bb_2017-05-21,18.8529
air_0845d8395f30c6bb_2017-05-22,10.9035
air_0845d8395f30c6bb_2017-05-23,13.2979
air_0845d8395f30c6bb_2017-05-24,21.5558
air_0845d8395f30c6bb_2017-05-25,15.1657
air_0845d8395f30c6bb_2017-05-26,27.7885
air_0845d8395f30c6bb_2017-05-27,35.2626
air_0845d8395f30c6bb_2017-05-28,18.8529
air_0845d8395f30c6bb_2017-05-29,10.9035
air_0845d8395f30c6bb_2017-05-30,13.2979
air_0845d8395f30c6bb_2017-05-31,21.5558
air_084d98859256acf0_2017-04-23,1.6974
air_084d98859256acf0_2017-04-24,11.0210
air_084d98859256acf0_2017-04-25,10.7835
air_084d98859256acf0_2017-04-26,16.4319
air_084d98859256acf0_2017-04-27,13.3275
air_084d98859256acf0_2017-04-28,22.8358
air_084d98859256acf0_2017-04-29,12.5697
air_084d98859256acf0_2017-04-30,1.6974
air_084d98859256acf0_2017-05-01,11.0210
air_084d98859256acf0_2017-05-02,10.7835
air_084d98859256acf0_2017-05-03,16.4319
air_084d98859256acf0_2017-05-04,25.6392
air_084d98859256acf0_2017-05-05,16.5900
air_084d98859256acf0_2017-05-06,12.5697
air_084d98859256acf0_2017-05-07,1.6974
air_084d98859256acf0_2017-05-08,11.0210
air_084d98859256acf0_2017-05-09,10.7835
air_084d98859256acf0_2017-05-10,16.4319
air_084d98859256acf0_2017-05-11,13.3275
air_084d98859256acf0_2017-05-12,22.8358
air_084d98859256acf0_2017-05-13,12.5697
air_084d98859256acf0_2017-05-14,1.6974
air_084d98859256acf0_2017-05-15,11.0210
air_084d98859256acf0_2017-05-16,10.7835
air_084d98859256acf0_2017-05-17,16.4319
air_084d98859256acf0_2017-05-18,13.3275
air_084d98859256acf0_2017-05-19,22.8358
air_084d98859256acf0_2017-05-20,12.5697
air_084d98859256acf0_2017-05-21,1.6974
air_084d98859256acf0_2017-05-22,11.0210
air_084d98859256acf0_2017-05-23,10.7835
air_084d98859256acf0_2017-05-24,16.4319
air_084d98859256acf0_2017-05-25,13.3275
air_084d98859256acf0_2017-05-26,22.8358
air_084d98859256acf0_2017-05-27,12.5697
air_084d98859256acf0_2017-05-28,1.6974
air_084d98859256acf0_2017-05-29,11.0210
air_084d98859256acf0_2017-05-30,10.7835
air_084d98859256acf0_2017-05-31,16.4319
air_0867f7bebad6a649_2017-04-23,21.9091
air_0867f7bebad6a649_2017-04-24,8.9189
air_0867f7bebad6a649_2017-04-25,13.5784
air_0867f7bebad6a649_2017-04-26,10.9480
air_0867f7bebad6a649_2017-04-27,11.8461
air_0867f7bebad6a649_2017-04-28,24.5819
air_0867f7bebad6a649_2017-04-29,33.5955
air_0867f7bebad6a649_2017-04-30,18.5091
air_0867f7bebad6a649_2017-05-01,8.9189
air_0867f7bebad6a649_2017-05-02,13.5784
air_0867f7bebad6a649_2017-05-03,25.0000
air_0867f7bebad6a649_2017-05-04,50.4095
air_0867f7bebad6a649_2017-05-05,42.6669
air_0867f7bebad6a649_2017-05-06,37.3955
air_0867f7bebad6a649_2017-05-07,18.5091
air_0867f7bebad6a649_2017-05-08,8.9189
air_0867f7bebad6a649_2017-05-09,13.5784
air_0867f7bebad6a649_2017-05-10,10.9480
air_0867f7bebad6a649_2017-05-11,11.8461
air_0867f7bebad6a649_2017-05-12,20.7819
air_0867f7bebad6a649_2017-05-13,29.9955
air_0867f7bebad6a649_2017-05-14,18.5091
air_0867f7bebad6a649_2017-05-15,8.9189
air_0867f7bebad6a649_2017-05-16,13.5784
air_0867f7bebad6a649_2017-05-17,10.9480
air_0867f7bebad6a649_2017-05-18,11.8461
air_0867f7bebad6a649_2017-05-19,20.7819
air_0867f7bebad6a649_2017-05-20,29.9955
air_0867f7bebad6a649_2017-05-21,23.5091
air_0867f7bebad6a649_2017-05-22,8.9189
air_0867f7bebad6a649_2017-05-23,13.5784
air_0867f7bebad6a649_2017-05-24,10.9480
air_0867f7bebad6a649_2017-05-25,11.8461
air_0867f7bebad6a649_2017-05-26,20.7819
air_0867f7bebad6a649_2017-05-27,29.9955
air_0867f7bebad6a649_2017-05-28,28.1091
air_0867f7bebad6a649_2017-05-29,8.9189
air_0867f7bebad6a649_2017-05-30,13.5784
air_0867f7bebad6a649_2017-05-31,10.9480
air_08ba8cd01b3ba010_2017-04-23,13.7597
air_08ba8cd01b3ba010_2017-04-24,2.1624
air_08ba8cd01b3ba010_2017-04-25,6.6773
air_08ba8cd01b3ba010_2017-04-26,8.9866
air_08ba8cd01b3ba010_2017-04-27,9.5994
air_08ba8cd01b3ba010_2017-04-28,11.6394
air_08ba8cd01b3ba010_2017-04-29,16.4293
air_08ba8cd01b3ba010_2017-04-30,13.7597
air_08ba8cd01b3ba010_2017-05-01,2.1624
air_08ba8cd01b3ba010_2017-05-02,6.6773
air_08ba8cd01b3ba010_2017-05-03,19.0011
air_08ba8cd01b3ba010_2017-05-04,17.0823
air_08ba8cd01b3ba010_2017-05-05,15.5273
air_08ba8cd01b3ba010_2017-05-06,16.4293
air_08ba8cd01b3ba010_2017-05-07,13.7597
air_08ba8cd01b3ba010_2017-05-08,2.1624
air_08ba8cd01b3ba010_2017-05-09,6.6773
air_08ba8cd01b3ba010_2017-05-10,8.9866
air_08ba8cd01b3ba010_2017-05-11,9.5994
air_08ba8cd01b3ba010_2017-05-12,11.6394
air_08ba8cd01b3ba010_2017-05-13,16.4293
air_08ba8cd01b3ba010_2017-05-14,13.7597
air_08ba8cd01b3ba010_2017-05-15,2.1624
air_08ba8cd01b3ba010_2017-05-16,6.6773
air_08ba8cd01b3ba010_2017-05-17,8.9866
air_08ba8cd01b3ba010_2017-05-18,9.5994
air_08ba8cd01b3ba010_2017-05-19,11.6394
air_08ba8cd01b3ba010_2017-05-20,16.4293
air_08ba8cd01b3ba010_2017-05-21,13.7597
air_08ba8cd01b3ba010_2017-05-22,2.1624
air_08ba8cd01b3ba010_2017-05-23,6.6773
air_08ba8cd01b3ba010_2017-05-24,8.9866
air_08ba8cd01b3ba010_2017-05-25,9.5994
air_08ba8cd01b3ba010_2017-05-26,11.6394
air_08ba8cd01b3ba010_2017-05-27,16.4293
air_08ba8cd01b3ba010_2017-05-28,13.7597
air_08ba8cd01b3ba010_2017-05-29,2.1624
air_08ba8cd01b3ba010_2017-05-30,6.6773
air_08ba8cd01b3ba010_2017-05-31,8.9866
air_08cb3c4ee6cd6a22_2017-04-23,14.1149
air_08cb3c4ee6cd6a22_2017-04-24,8.1958
air_08cb3c4ee6cd6a22_2017-04-25,7.0284
air_08cb3c4ee6cd6a22_2017-04-26,8.8872
air_08cb3c4ee6cd6a22_2017-04-27,6.6526
air_08cb3c4ee6cd6a22_2017-04-28,12.4622
air_08cb3c4ee6cd6a22_2017-04-29,18.1853
air_08cb3c4ee6cd6a22_2017-04-30,13.7149
air_08cb3c4ee6cd6a22_2017-05-01,7.7958
air_08cb3c4ee6cd6a22_2017-05-02,7.8284
air_08cb3c4ee6cd6a22_2017-05-03,14.8000
air_08cb3c4ee6cd6a22_2017-05-04,15.8580
air_08cb3c4ee6cd6a22_2017-05-05,15.2109
air_08cb3c4ee6cd6a22_2017-05-06,17.7853
air_08cb3c4ee6cd6a22_2017-05-07,13.7149
air_08cb3c4ee6cd6a22_2017-05-08,7.7958
air_08cb3c4ee6cd6a22_2017-05-09,7.0284
air_08cb3c4ee6cd6a22_2017-05-10,8.8872
air_08cb3c4ee6cd6a22_2017-05-11,6.6526
air_08cb3c4ee6cd6a22_2017-05-12,11.8622
air_08cb3c4ee6cd6a22_2017-05-13,17.7853
air_08cb3c4ee6cd6a22_2017-05-14,13.7149
air_08cb3c4ee6cd6a22_2017-05-15,7.7958
air_08cb3c4ee6cd6a22_2017-05-16,7.0284
air_08cb3c4ee6cd6a22_2017-05-17,8.8872
air_08cb3c4ee6cd6a22_2017-05-18,6.6526
air_08cb3c4ee6cd6a22_2017-05-19,11.8622
air_08cb3c4ee6cd6a22_2017-05-20,17.7853
air_08cb3c4ee6cd6a22_2017-05-21,13.7149
air_08cb3c4ee6cd6a22_2017-05-22,7.7958
air_08cb3c4ee6cd6a22_2017-05-23,7.0284
air_08cb3c4ee6cd6a22_2017-05-24,8.8872
air_08cb3c4ee6cd6a22_2017-05-25,6.6526
air_08cb3c4ee6cd6a22_2017-05-26,11.8622
air_08cb3c4ee6cd6a22_2017-05-27,17.7853
air_08cb3c4ee6cd6a22_2017-05-28,13.7149
air_08cb3c4ee6cd6a22_2017-05-29,7.7958
air_08cb3c4ee6cd6a22_2017-05-30,7.0284
air_08cb3c4ee6cd6a22_2017-05-31,8.8872
air_08ef81d5b7a0d13f_2017-04-23,3.6223
air_08ef81d5b7a0d13f_2017-04-24,9.3475
air_08ef81d5b7a0d13f_2017-04-25,7.9861
air_08ef81d5b7a0d13f_2017-04-26,10.6312
air_08ef81d5b7a0d13f_2017-04-27,12.9478
air_08ef81d5b7a0d13f_2017-04-28,18.4484
air_08ef81d5b7a0d13f_2017-04-29,6.8063
air_08ef81d5b7a0d13f_2017-04-30,3.6223
air_08ef81d5b7a0d13f_2017-05-01,9.3475
air_08ef81d5b7a0d13f_2017-05-02,7.9861
air_08ef81d5b7a0d13f_2017-05-03,10.6312
air_08ef81d5b7a0d13f_2017-05-04,28.2555
air_08ef81d5b7a0d13f_2017-05-05,7.6000
